Five-Year Age Groups Code	Race Code	Hispanic Origin Code	State Code	Gender	UCD - ICD-10 113 Cause List	UCD - ICD-10 113 Cause List Code	Deaths	Population
45-49	1002-5	2186-2	40	M	Malignant neoplasms (C00-C97)	GR113-019	11	9842
45-49	A-PI	2186-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	100	197560
45-49	A-PI	2186-2	17	M	Malignant neoplasms (C00-C97)	GR113-019	10	23505
45-49	A-PI	2186-2	34	M	Malignant neoplasms (C00-C97)	GR113-019	12	31516
45-49	A-PI	2186-2	36	M	Malignant neoplasms (C00-C97)	GR113-019	21	57312
45-49	A-PI	2186-2	48	M	Malignant neoplasms (C00-C97)	GR113-019	25	46892
45-49	A-PI	2186-2	53	M	Malignant neoplasms (C00-C97)	GR113-019	12	21399
50-54	1002-5	2186-2	2	M	Malignant neoplasms (C00-C97)	GR113-019	10	3568
50-54	1002-5	2186-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	17	7670
50-54	1002-5	2186-2	40	M	Malignant neoplasms (C00-C97)	GR113-019	27	10413
50-54	A-PI	2186-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	189	190344
50-54	A-PI	2186-2	12	M	Malignant neoplasms (C00-C97)	GR113-019	11	18347
50-54	A-PI	2186-2	15	M	Malignant neoplasms (C00-C97)	GR113-019	36	28157
50-54	A-PI	2186-2	17	M	Malignant neoplasms (C00-C97)	GR113-019	13	19619
50-54	A-PI	2186-2	34	M	Malignant neoplasms (C00-C97)	GR113-019	12	28143
50-54	A-PI	2186-2	36	M	Malignant neoplasms (C00-C97)	GR113-019	41	56814
50-54	A-PI	2186-2	48	M	Malignant neoplasms (C00-C97)	GR113-019	25	39745
50-54	A-PI	2186-2	53	M	Malignant neoplasms (C00-C97)	GR113-019	19	19049
55-59	1002-5	2186-2	2	M	Malignant neoplasms (C00-C97)	GR113-019	12	3068
55-59	1002-5	2186-2	4	M	Malignant neoplasms (C00-C97)	GR113-019	12	6841
55-59	1002-5	2186-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	22	7458
55-59	1002-5	2186-2	26	M	Malignant neoplasms (C00-C97)	GR113-019	10	2384
55-59	1002-5	2186-2	37	M	Malignant neoplasms (C00-C97)	GR113-019	10	3708
55-59	1002-5	2186-2	40	M	Malignant neoplasms (C00-C97)	GR113-019	40	9508
55-59	1002-5	2186-2	46	M	Malignant neoplasms (C00-C97)	GR113-019	10	1517
55-59	A-PI	2186-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	290	177356
55-59	A-PI	2186-2	12	M	Malignant neoplasms (C00-C97)	GR113-019	21	16079
55-59	A-PI	2186-2	13	M	Malignant neoplasms (C00-C97)	GR113-019	15	10620
55-59	A-PI	2186-2	15	M	Malignant neoplasms (C00-C97)	GR113-019	51	28275
55-59	A-PI	2186-2	17	M	Malignant neoplasms (C00-C97)	GR113-019	20	17946
55-59	A-PI	2186-2	24	M	Malignant neoplasms (C00-C97)	GR113-019	16	11523
55-59	A-PI	2186-2	25	M	Malignant neoplasms (C00-C97)	GR113-019	17	10476
55-59	A-PI	2186-2	27	M	Malignant neoplasms (C00-C97)	GR113-019	11	4564
55-59	A-PI	2186-2	34	M	Malignant neoplasms (C00-C97)	GR113-019	30	25140
55-59	A-PI	2186-2	36	M	Malignant neoplasms (C00-C97)	GR113-019	78	54146
55-59	A-PI	2186-2	39	M	Malignant neoplasms (C00-C97)	GR113-019	10	5602
55-59	A-PI	2186-2	42	M	Malignant neoplasms (C00-C97)	GR113-019	16	10446
55-59	A-PI	2186-2	48	M	Malignant neoplasms (C00-C97)	GR113-019	41	32827
55-59	A-PI	2186-2	51	M	Malignant neoplasms (C00-C97)	GR113-019	12	14482
55-59	A-PI	2186-2	53	M	Malignant neoplasms (C00-C97)	GR113-019	36	16880
60-64	1002-5	2186-2	4	M	Malignant neoplasms (C00-C97)	GR113-019	16	5268
60-64	1002-5	2186-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	28	5967
60-64	1002-5	2186-2	27	M	Malignant neoplasms (C00-C97)	GR113-019	11	1299
60-64	1002-5	2186-2	37	M	Malignant neoplasms (C00-C97)	GR113-019	12	3188
60-64	1002-5	2186-2	40	M	Malignant neoplasms (C00-C97)	GR113-019	37	7847
60-64	A-PI	2186-2	4	M	Malignant neoplasms (C00-C97)	GR113-019	14	4433
60-64	A-PI	2186-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	379	152425
60-64	A-PI	2186-2	12	M	Malignant neoplasms (C00-C97)	GR113-019	29	13692
60-64	A-PI	2186-2	13	M	Malignant neoplasms (C00-C97)	GR113-019	17	8177
60-64	A-PI	2186-2	15	M	Malignant neoplasms (C00-C97)	GR113-019	89	25546
60-64	A-PI	2186-2	17	M	Malignant neoplasms (C00-C97)	GR113-019	30	16341
60-64	A-PI	2186-2	24	M	Malignant neoplasms (C00-C97)	GR113-019	12	9042
60-64	A-PI	2186-2	25	M	Malignant neoplasms (C00-C97)	GR113-019	14	8204
60-64	A-PI	2186-2	27	M	Malignant neoplasms (C00-C97)	GR113-019	10	3645
60-64	A-PI	2186-2	32	M	Malignant neoplasms (C00-C97)	GR113-019	13	6701
60-64	A-PI	2186-2	34	M	Malignant neoplasms (C00-C97)	GR113-019	14	19922
60-64	A-PI	2186-2	36	M	Malignant neoplasms (C00-C97)	GR113-019	106	44278
60-64	A-PI	2186-2	41	M	Malignant neoplasms (C00-C97)	GR113-019	11	4173
60-64	A-PI	2186-2	42	M	Malignant neoplasms (C00-C97)	GR113-019	13	8756
60-64	A-PI	2186-2	48	M	Malignant neoplasms (C00-C97)	GR113-019	58	26486
60-64	A-PI	2186-2	51	M	Malignant neoplasms (C00-C97)	GR113-019	13	11056
60-64	A-PI	2186-2	53	M	Malignant neoplasms (C00-C97)	GR113-019	32	13872
65-69	1002-5	2186-2	2	M	Malignant neoplasms (C00-C97)	GR113-019	11	1675
65-69	1002-5	2186-2	4	M	Malignant neoplasms (C00-C97)	GR113-019	14	4173
65-69	1002-5	2186-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	25	4879
65-69	1002-5	2186-2	12	M	Malignant neoplasms (C00-C97)	GR113-019	11	1749
65-69	1002-5	2186-2	35	M	Malignant neoplasms (C00-C97)	GR113-019	13	2810
65-69	1002-5	2186-2	37	M	Malignant neoplasms (C00-C97)	GR113-019	20	2668
65-69	1002-5	2186-2	40	M	Malignant neoplasms (C00-C97)	GR113-019	43	6073
65-69	A-PI	2186-2	4	M	Malignant neoplasms (C00-C97)	GR113-019	12	3364
65-69	A-PI	2186-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	465	123968
65-69	A-PI	2186-2	8	M	Malignant neoplasms (C00-C97)	GR113-019	12	2523
65-69	A-PI	2186-2	12	M	Malignant neoplasms (C00-C97)	GR113-019	26	11744
65-69	A-PI	2186-2	13	M	Malignant neoplasms (C00-C97)	GR113-019	17	6006
65-69	A-PI	2186-2	15	M	Malignant neoplasms (C00-C97)	GR113-019	90	22347
65-69	A-PI	2186-2	17	M	Malignant neoplasms (C00-C97)	GR113-019	49	14059
65-69	A-PI	2186-2	24	M	Malignant neoplasms (C00-C97)	GR113-019	21	7532
65-69	A-PI	2186-2	25	M	Malignant neoplasms (C00-C97)	GR113-019	13	6158
65-69	A-PI	2186-2	26	M	Malignant neoplasms (C00-C97)	GR113-019	16	4449
65-69	A-PI	2186-2	27	M	Malignant neoplasms (C00-C97)	GR113-019	11	2608
65-69	A-PI	2186-2	32	M	Malignant neoplasms (C00-C97)	GR113-019	22	6226
65-69	A-PI	2186-2	34	M	Malignant neoplasms (C00-C97)	GR113-019	37	15979
65-69	A-PI	2186-2	36	M	Malignant neoplasms (C00-C97)	GR113-019	119	34145
65-69	A-PI	2186-2	37	M	Malignant neoplasms (C00-C97)	GR113-019	14	3564
65-69	A-PI	2186-2	39	M	Malignant neoplasms (C00-C97)	GR113-019	16	3573
65-69	A-PI	2186-2	42	M	Malignant neoplasms (C00-C97)	GR113-019	21	6857
65-69	A-PI	2186-2	48	M	Malignant neoplasms (C00-C97)	GR113-019	70	20949
65-69	A-PI	2186-2	51	M	Malignant neoplasms (C00-C97)	GR113-019	22	8941
65-69	A-PI	2186-2	53	M	Malignant neoplasms (C00-C97)	GR113-019	46	10908
70-74	1002-5	2186-2	2	M	Malignant neoplasms (C00-C97)	GR113-019	14	1108
70-74	1002-5	2186-2	4	M	Malignant neoplasms (C00-C97)	GR113-019	11	2633
70-74	1002-5	2186-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	36	3168
70-74	1002-5	2186-2	35	M	Malignant neoplasms (C00-C97)	GR113-019	15	1854
70-74	1002-5	2186-2	37	M	Malignant neoplasms (C00-C97)	GR113-019	19	1668
70-74	1002-5	2186-2	40	M	Malignant neoplasms (C00-C97)	GR113-019	63	4025
70-74	1002-5	2186-2	41	M	Malignant neoplasms (C00-C97)	GR113-019	10	787
70-74	1002-5	2186-2	53	M	Malignant neoplasms (C00-C97)	GR113-019	11	1297
70-74	A-PI	2186-2	4	M	Malignant neoplasms (C00-C97)	GR113-019	16	2526
70-74	A-PI	2186-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	467	82685
70-74	A-PI	2186-2	12	M	Malignant neoplasms (C00-C97)	GR113-019	26	8411
70-74	A-PI	2186-2	13	M	Malignant neoplasms (C00-C97)	GR113-019	15	4178
70-74	A-PI	2186-2	15	M	Malignant neoplasms (C00-C97)	GR113-019	122	16274
70-74	A-PI	2186-2	17	M	Malignant neoplasms (C00-C97)	GR113-019	58	9701
70-74	A-PI	2186-2	24	M	Malignant neoplasms (C00-C97)	GR113-019	28	5356
70-74	A-PI	2186-2	25	M	Malignant neoplasms (C00-C97)	GR113-019	23	4206
70-74	A-PI	2186-2	26	M	Malignant neoplasms (C00-C97)	GR113-019	21	3211
70-74	A-PI	2186-2	32	M	Malignant neoplasms (C00-C97)	GR113-019	18	4209
70-74	A-PI	2186-2	34	M	Malignant neoplasms (C00-C97)	GR113-019	34	10963
70-74	A-PI	2186-2	36	M	Malignant neoplasms (C00-C97)	GR113-019	88	21289
70-74	A-PI	2186-2	37	M	Malignant neoplasms (C00-C97)	GR113-019	11	2656
70-74	A-PI	2186-2	39	M	Malignant neoplasms (C00-C97)	GR113-019	10	2559
70-74	A-PI	2186-2	41	M	Malignant neoplasms (C00-C97)	GR113-019	13	2007
70-74	A-PI	2186-2	42	M	Malignant neoplasms (C00-C97)	GR113-019	25	4814
70-74	A-PI	2186-2	48	M	Malignant neoplasms (C00-C97)	GR113-019	51	13871
70-74	A-PI	2186-2	51	M	Malignant neoplasms (C00-C97)	GR113-019	38	6256
70-74	A-PI	2186-2	53	M	Malignant neoplasms (C00-C97)	GR113-019	41	7075
75-79	1002-5	2186-2	2	M	Malignant neoplasms (C00-C97)	GR113-019	13	671
75-79	1002-5	2186-2	4	M	Malignant neoplasms (C00-C97)	GR113-019	21	1898
75-79	1002-5	2186-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	27	1957
75-79	1002-5	2186-2	35	M	Malignant neoplasms (C00-C97)	GR113-019	14	1216
75-79	1002-5	2186-2	40	M	Malignant neoplasms (C00-C97)	GR113-019	43	2525
75-79	1002-5	2186-2	46	M	Malignant neoplasms (C00-C97)	GR113-019	10	334
75-79	1002-5	2186-2	53	M	Malignant neoplasms (C00-C97)	GR113-019	20	741
75-79	A-PI	2186-2	4	M	Malignant neoplasms (C00-C97)	GR113-019	14	1767
75-79	A-PI	2186-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	462	61211
75-79	A-PI	2186-2	12	M	Malignant neoplasms (C00-C97)	GR113-019	27	5973
75-79	A-PI	2186-2	13	M	Malignant neoplasms (C00-C97)	GR113-019	22	2774
75-79	A-PI	2186-2	15	M	Malignant neoplasms (C00-C97)	GR113-019	105	10956
75-79	A-PI	2186-2	17	M	Malignant neoplasms (C00-C97)	GR113-019	36	6286
75-79	A-PI	2186-2	24	M	Malignant neoplasms (C00-C97)	GR113-019	35	3729
75-79	A-PI	2186-2	25	M	Malignant neoplasms (C00-C97)	GR113-019	20	3101
75-79	A-PI	2186-2	26	M	Malignant neoplasms (C00-C97)	GR113-019	12	2139
75-79	A-PI	2186-2	32	M	Malignant neoplasms (C00-C97)	GR113-019	15	2875
75-79	A-PI	2186-2	34	M	Malignant neoplasms (C00-C97)	GR113-019	47	7814
75-79	A-PI	2186-2	36	M	Malignant neoplasms (C00-C97)	GR113-019	113	15707
75-79	A-PI	2186-2	37	M	Malignant neoplasms (C00-C97)	GR113-019	10	1551
75-79	A-PI	2186-2	39	M	Malignant neoplasms (C00-C97)	GR113-019	15	1770
75-79	A-PI	2186-2	41	M	Malignant neoplasms (C00-C97)	GR113-019	14	1323
75-79	A-PI	2186-2	42	M	Malignant neoplasms (C00-C97)	GR113-019	21	3136
75-79	A-PI	2186-2	48	M	Malignant neoplasms (C00-C97)	GR113-019	54	8923
75-79	A-PI	2186-2	51	M	Malignant neoplasms (C00-C97)	GR113-019	22	4230
75-79	A-PI	2186-2	53	M	Malignant neoplasms (C00-C97)	GR113-019	38	4992
80-84	1002-5	2186-2	4	M	Malignant neoplasms (C00-C97)	GR113-019	13	1052
80-84	1002-5	2186-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	18	1152
80-84	1002-5	2186-2	40	M	Malignant neoplasms (C00-C97)	GR113-019	33	1372
80-84	A-PI	2186-2	4	M	Malignant neoplasms (C00-C97)	GR113-019	10	1075
80-84	A-PI	2186-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	467	40973
80-84	A-PI	2186-2	12	M	Malignant neoplasms (C00-C97)	GR113-019	27	3180
80-84	A-PI	2186-2	13	M	Malignant neoplasms (C00-C97)	GR113-019	11	1391
80-84	A-PI	2186-2	15	M	Malignant neoplasms (C00-C97)	GR113-019	104	8260
80-84	A-PI	2186-2	17	M	Malignant neoplasms (C00-C97)	GR113-019	34	3204
80-84	A-PI	2186-2	24	M	Malignant neoplasms (C00-C97)	GR113-019	24	2111
80-84	A-PI	2186-2	25	M	Malignant neoplasms (C00-C97)	GR113-019	16	1901
80-84	A-PI	2186-2	32	M	Malignant neoplasms (C00-C97)	GR113-019	24	1571
80-84	A-PI	2186-2	34	M	Malignant neoplasms (C00-C97)	GR113-019	36	3851
80-84	A-PI	2186-2	36	M	Malignant neoplasms (C00-C97)	GR113-019	95	9321
80-84	A-PI	2186-2	37	M	Malignant neoplasms (C00-C97)	GR113-019	13	806
80-84	A-PI	2186-2	41	M	Malignant neoplasms (C00-C97)	GR113-019	11	813
80-84	A-PI	2186-2	42	M	Malignant neoplasms (C00-C97)	GR113-019	18	1717
80-84	A-PI	2186-2	48	M	Malignant neoplasms (C00-C97)	GR113-019	29	4617
80-84	A-PI	2186-2	51	M	Malignant neoplasms (C00-C97)	GR113-019	23	2309
80-84	A-PI	2186-2	53	M	Malignant neoplasms (C00-C97)	GR113-019	32	2933
85-89	1002-5	2186-2	4	M	Malignant neoplasms (C00-C97)	GR113-019	18	Not Applicable
85-89	1002-5	2186-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	13	Not Applicable
85-89	1002-5	2186-2	40	M	Malignant neoplasms (C00-C97)	GR113-019	15	Not Applicable
85-89	A-PI	2186-2	4	M	Malignant neoplasms (C00-C97)	GR113-019	10	Not Applicable
85-89	A-PI	2186-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	343	Not Applicable
85-89	A-PI	2186-2	12	M	Malignant neoplasms (C00-C97)	GR113-019	11	Not Applicable
85-89	A-PI	2186-2	15	M	Malignant neoplasms (C00-C97)	GR113-019	103	Not Applicable
85-89	A-PI	2186-2	17	M	Malignant neoplasms (C00-C97)	GR113-019	18	Not Applicable
85-89	A-PI	2186-2	24	M	Malignant neoplasms (C00-C97)	GR113-019	11	Not Applicable
85-89	A-PI	2186-2	25	M	Malignant neoplasms (C00-C97)	GR113-019	18	Not Applicable
85-89	A-PI	2186-2	32	M	Malignant neoplasms (C00-C97)	GR113-019	16	Not Applicable
85-89	A-PI	2186-2	34	M	Malignant neoplasms (C00-C97)	GR113-019	28	Not Applicable
85-89	A-PI	2186-2	36	M	Malignant neoplasms (C00-C97)	GR113-019	65	Not Applicable
85-89	A-PI	2186-2	48	M	Malignant neoplasms (C00-C97)	GR113-019	24	Not Applicable
85-89	A-PI	2186-2	51	M	Malignant neoplasms (C00-C97)	GR113-019	12	Not Applicable
85-89	A-PI	2186-2	53	M	Malignant neoplasms (C00-C97)	GR113-019	25	Not Applicable
90-94	A-PI	2186-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	183	Not Applicable
90-94	A-PI	2186-2	12	M	Malignant neoplasms (C00-C97)	GR113-019	11	Not Applicable
90-94	A-PI	2186-2	15	M	Malignant neoplasms (C00-C97)	GR113-019	51	Not Applicable
90-94	A-PI	2186-2	17	M	Malignant neoplasms (C00-C97)	GR113-019	12	Not Applicable
90-94	A-PI	2186-2	36	M	Malignant neoplasms (C00-C97)	GR113-019	27	Not Applicable
90-94	A-PI	2186-2	48	M	Malignant neoplasms (C00-C97)	GR113-019	14	Not Applicable
95-99	A-PI	2186-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	69	Not Applicable
95-99	A-PI	2186-2	15	M	Malignant neoplasms (C00-C97)	GR113-019	14	Not Applicable
100+	A-PI	2186-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	10	Not Applicable
1-4	2106-3	2186-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	11	292900
5-9	2106-3	2135-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	11	616172
5-9	2106-3	2186-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	11	361676
5-9	2106-3	2186-2	12	M	Malignant neoplasms (C00-C97)	GR113-019	13	258729
5-9	2106-3	2186-2	48	M	Malignant neoplasms (C00-C97)	GR113-019	10	342599
10-14	2106-3	2135-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	17	592608
10-14	2106-3	2135-2	48	M	Malignant neoplasms (C00-C97)	GR113-019	17	468012
10-14	2106-3	2186-2	36	M	Malignant neoplasms (C00-C97)	GR113-019	10	308241
15-19	2106-3	2135-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	25	599869
15-19	2106-3	2135-2	48	M	Malignant neoplasms (C00-C97)	GR113-019	16	441733
15-19	2106-3	2186-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	16	402461
15-19	2106-3	2186-2	34	M	Malignant neoplasms (C00-C97)	GR113-019	10	156854
15-19	2106-3	2186-2	36	M	Malignant neoplasms (C00-C97)	GR113-019	10	337266
15-19	2106-3	2186-2	48	M	Malignant neoplasms (C00-C97)	GR113-019	11	356058
20-24	2054-5	2186-2	12	M	Malignant neoplasms (C00-C97)	GR113-019	12	140907
20-24	2106-3	2135-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	44	632373
20-24	2106-3	2135-2	48	M	Malignant neoplasms (C00-C97)	GR113-019	21	433992
20-24	2106-3	2186-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	19	483006
20-24	2106-3	2186-2	12	M	Malignant neoplasms (C00-C97)	GR113-019	17	311629
20-24	2106-3	2186-2	17	M	Malignant neoplasms (C00-C97)	GR113-019	15	254622
20-24	2106-3	2186-2	26	M	Malignant neoplasms (C00-C97)	GR113-019	12	258907
20-24	2106-3	2186-2	27	M	Malignant neoplasms (C00-C97)	GR113-019	12	140065
20-24	2106-3	2186-2	36	M	Malignant neoplasms (C00-C97)	GR113-019	18	361176
20-24	2106-3	2186-2	39	M	Malignant neoplasms (C00-C97)	GR113-019	15	297915
20-24	2106-3	2186-2	42	M	Malignant neoplasms (C00-C97)	GR113-019	26	307707
20-24	2106-3	2186-2	48	M	Malignant neoplasms (C00-C97)	GR113-019	19	388250
25-29	2054-5	2186-2	12	M	Malignant neoplasms (C00-C97)	GR113-019	10	129618
25-29	2106-3	2135-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	61	587531
25-29	2106-3	2135-2	12	M	Malignant neoplasms (C00-C97)	GR113-019	10	178197
25-29	2106-3	2135-2	36	M	Malignant neoplasms (C00-C97)	GR113-019	10	126681
25-29	2106-3	2135-2	48	M	Malignant neoplasms (C00-C97)	GR113-019	27	410598
25-29	2106-3	2186-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	42	550272
25-29	2106-3	2186-2	12	M	Malignant neoplasms (C00-C97)	GR113-019	23	336735
25-29	2106-3	2186-2	17	M	Malignant neoplasms (C00-C97)	GR113-019	11	259099
25-29	2106-3	2186-2	21	M	Malignant neoplasms (C00-C97)	GR113-019	11	120696
25-29	2106-3	2186-2	26	M	Malignant neoplasms (C00-C97)	GR113-019	10	232849
25-29	2106-3	2186-2	29	M	Malignant neoplasms (C00-C97)	GR113-019	10	157118
25-29	2106-3	2186-2	34	M	Malignant neoplasms (C00-C97)	GR113-019	13	144977
25-29	2106-3	2186-2	36	M	Malignant neoplasms (C00-C97)	GR113-019	23	384929
25-29	2106-3	2186-2	37	M	Malignant neoplasms (C00-C97)	GR113-019	12	202667
25-29	2106-3	2186-2	39	M	Malignant neoplasms (C00-C97)	GR113-019	29	298894
25-29	2106-3	2186-2	42	M	Malignant neoplasms (C00-C97)	GR113-019	25	318732
25-29	2106-3	2186-2	47	M	Malignant neoplasms (C00-C97)	GR113-019	10	157321
25-29	2106-3	2186-2	48	M	Malignant neoplasms (C00-C97)	GR113-019	27	405547
25-29	2106-3	2186-2	51	M	Malignant neoplasms (C00-C97)	GR113-019	12	183985
25-29	2106-3	2186-2	53	M	Malignant neoplasms (C00-C97)	GR113-019	13	185611
30-34	2054-5	2186-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	12	87039
30-34	2054-5	2186-2	12	M	Malignant neoplasms (C00-C97)	GR113-019	15	110620
30-34	2054-5	2186-2	13	M	Malignant neoplasms (C00-C97)	GR113-019	14	102731
30-34	2054-5	2186-2	36	M	Malignant neoplasms (C00-C97)	GR113-019	15	98556
30-34	2054-5	2186-2	39	M	Malignant neoplasms (C00-C97)	GR113-019	11	45678
30-34	2106-3	2135-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	59	549384
30-34	2106-3	2135-2	12	M	Malignant neoplasms (C00-C97)	GR113-019	15	177299
30-34	2106-3	2135-2	36	M	Malignant neoplasms (C00-C97)	GR113-019	10	122126
30-34	2106-3	2135-2	48	M	Malignant neoplasms (C00-C97)	GR113-019	40	398360
30-34	2106-3	2186-2	1	M	Malignant neoplasms (C00-C97)	GR113-019	10	95688
30-34	2106-3	2186-2	4	M	Malignant neoplasms (C00-C97)	GR113-019	15	115276
30-34	2106-3	2186-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	49	522082
30-34	2106-3	2186-2	8	M	Malignant neoplasms (C00-C97)	GR113-019	11	141909
30-34	2106-3	2186-2	9	M	Malignant neoplasms (C00-C97)	GR113-019	10	66061
30-34	2106-3	2186-2	12	M	Malignant neoplasms (C00-C97)	GR113-019	35	305365
30-34	2106-3	2186-2	13	M	Malignant neoplasms (C00-C97)	GR113-019	21	169484
30-34	2106-3	2186-2	17	M	Malignant neoplasms (C00-C97)	GR113-019	29	263347
30-34	2106-3	2186-2	18	M	Malignant neoplasms (C00-C97)	GR113-019	27	164035
30-34	2106-3	2186-2	21	M	Malignant neoplasms (C00-C97)	GR113-019	18	116243
30-34	2106-3	2186-2	22	M	Malignant neoplasms (C00-C97)	GR113-019	15	95477
30-34	2106-3	2186-2	25	M	Malignant neoplasms (C00-C97)	GR113-019	20	155117
30-34	2106-3	2186-2	26	M	Malignant neoplasms (C00-C97)	GR113-019	28	222585
30-34	2106-3	2186-2	27	M	Malignant neoplasms (C00-C97)	GR113-019	14	151356
30-34	2106-3	2186-2	29	M	Malignant neoplasms (C00-C97)	GR113-019	22	158917
30-34	2106-3	2186-2	34	M	Malignant neoplasms (C00-C97)	GR113-019	11	140253
30-34	2106-3	2186-2	36	M	Malignant neoplasms (C00-C97)	GR113-019	34	357710
30-34	2106-3	2186-2	37	M	Malignant neoplasms (C00-C97)	GR113-019	14	189288
30-34	2106-3	2186-2	39	M	Malignant neoplasms (C00-C97)	GR113-019	31	283705
30-34	2106-3	2186-2	42	M	Malignant neoplasms (C00-C97)	GR113-019	33	299303
30-34	2106-3	2186-2	47	M	Malignant neoplasms (C00-C97)	GR113-019	25	150253
30-34	2106-3	2186-2	48	M	Malignant neoplasms (C00-C97)	GR113-019	43	403420
30-34	2106-3	2186-2	49	M	Malignant neoplasms (C00-C97)	GR113-019	15	90035
30-34	2106-3	2186-2	51	M	Malignant neoplasms (C00-C97)	GR113-019	22	176067
30-34	2106-3	2186-2	53	M	Malignant neoplasms (C00-C97)	GR113-019	13	178542
30-34	2106-3	2186-2	55	M	Malignant neoplasms (C00-C97)	GR113-019	14	148299
35-39	2054-5	2186-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	11	77956
35-39	2054-5	2186-2	12	M	Malignant neoplasms (C00-C97)	GR113-019	23	99637
35-39	2054-5	2186-2	13	M	Malignant neoplasms (C00-C97)	GR113-019	23	98821
35-39	2054-5	2186-2	17	M	Malignant neoplasms (C00-C97)	GR113-019	10	54245
35-39	2054-5	2186-2	18	M	Malignant neoplasms (C00-C97)	GR113-019	11	20161
35-39	2054-5	2186-2	22	M	Malignant neoplasms (C00-C97)	GR113-019	11	44535
35-39	2054-5	2186-2	26	M	Malignant neoplasms (C00-C97)	GR113-019	10	40053
35-39	2054-5	2186-2	36	M	Malignant neoplasms (C00-C97)	GR113-019	21	88844
35-39	2054-5	2186-2	37	M	Malignant neoplasms (C00-C97)	GR113-019	18	63050
35-39	2054-5	2186-2	48	M	Malignant neoplasms (C00-C97)	GR113-019	21	111477
35-39	2054-5	2186-2	51	M	Malignant neoplasms (C00-C97)	GR113-019	11	50648
35-39	2106-3	2135-2	4	M	Malignant neoplasms (C00-C97)	GR113-019	16	68086
35-39	2106-3	2135-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	87	512863
35-39	2106-3	2135-2	12	M	Malignant neoplasms (C00-C97)	GR113-019	17	175290
35-39	2106-3	2135-2	17	M	Malignant neoplasms (C00-C97)	GR113-019	13	84193
35-39	2106-3	2135-2	36	M	Malignant neoplasms (C00-C97)	GR113-019	15	112934
35-39	2106-3	2135-2	48	M	Malignant neoplasms (C00-C97)	GR113-019	56	373143
35-39	2106-3	2186-2	1	M	Malignant neoplasms (C00-C97)	GR113-019	18	93486
35-39	2106-3	2186-2	4	M	Malignant neoplasms (C00-C97)	GR113-019	11	108246
35-39	2106-3	2186-2	5	M	Malignant neoplasms (C00-C97)	GR113-019	10	65249
35-39	2106-3	2186-2	6	M	Malignant neoplasms (C00-C97)	GR113-019	91	468134
35-39	2106-3	2186-2	8	M	Malignant neoplasms (C00-C97)	GR113-019	15	128638
35-39	2106-3	2186-2	9	M	Malignant neoplasms (C00-C97)	GR113-019	12	62943
